"","young_1","young_2","young_3","young_4","young_5","young_6","young_7","young_8","young_9","young_10","young_11","young_12","old_1","old_2","old_3","old_4","old_5","old_6","old_7","old_8","old_9","old_10","old_11","old_12","old_13"
"PDHX",26.3827796811565,26.0608515862691,25.6730355557253,26.0608515862691,25.9472623764293,26.2298602999443,26.1114776593391,25.5926340491311,26.1756945126079,26.3926386833572,26.0274929893227,26.4861574210018,25.667632197196,26.2280259766954,26.224350318552,25.7770586202685,25.9042612233284,25.6891252582636,26.1174351146355,26.0274929893227,26.0126524980118,26.1114776593391,25.9427958247474,26.2389970945164,25.9737751294449
"PDIA3",26.7259844356743,26.1983551100191,26.3628572236158,26.3827796811565,26.6039939112957,26.7644585834889,26.6039939112957,26.7770586202685,26.1964802623986,26.6039939112957,26.7644585834889,26.5150274794549,26.1832876619301,26.7389234913818,26.5403778119997,26.7389234913818,26.4800051940202,26.6458140869903,26.4073020002906,26.6594890238874,26.3100801925779,26.6180690965074,26.2570989008917,26.8857648797111,26.7389234913818
"PDIA4",23.1046960028048,22.5068809000116,22.5661618377699,21.9351708060044,22.7160725522537,22.3725207673538,22.1976054633195,23.6540345937953,22.0788752681045,21.7471439981867,22.9689507913273,21.9565973638157,22.2272915938641,22.4800051940202,22.5020315003502,22.4118336913786,22.1794960827678,23.1688263402245,22.1332024304938,22.7055648944353,22.1487992855448,22.0624994391506,22.1174351146355,22.4750644527499,22.8801694168175
"PDIA6",25.746631586517,24.8190938400658,25.0853739054032,24.8857648797111,25.1134662124326,25.2206652717442,25.1014935707665,25.5754247590989,24.6594890238874,24.9539363823526,25.2642765029648,24.8811035023412,24.7644585834889,25.3678636891635,24.9360699615591,25.073164847708,24.9494904773214,24.9088484928241,25.0190314105745,24.9976577597819,24.723382640486,25.105495501324,24.6811028369934,25.1870693024726,25.0525839702855
"PDK1",23.145693374677,23.718164931215,23.29614100162,23.6757296648946,23.6540345937953,22.7915381175452,23.3910001879615,22.989885064915,23.718164931215,22.9985188132488,23.010519910719,23.1565349343244,23.9042612233284,24.0019578972156,23.6757296648946,23.598325161209,24.0274929893227,22.8613595670428,23.7994650333168,23.8575679878804,24.0274929893227,23.9315685693242,23.8190938400658,23.5165310700453,23.8190938400658
"PDK1;PDK2",23.5869203979367,24.0608515862691,23.7285815471603,23.6540345937953,24.0019578972156,24.6375464710067,24.2462650949805,23.9671924790549,24.1794960827678,23.8384591649327,24.351107460838,24.2534966642115,24.598325161209,24.6594890238874,24.337560929,24.3100801925779,24.351107460838,23.8575679878804,24.4738266190911,24.4488442625338,24.5105072824176,24.5638367848237,24.3443500946627,24.2534966642115,24.29614100162
"PDK2",23.7491918268356,24.0934562517011,23.828808994899,24.1487992855448,23.8857648797111,23.2820658164083,23.8857648797111,23.5869203979367,24.2820658164083,23.7389234913818,24.2169707881864,24.2462650949805,24.2534966642115,24.0608515862691,24.0934562517011,23.9671924790549,24.1642293261144,23.598325161209,23.9933447669109,24.0525839702855,24.274976391622,24.3711917068813,23.9759626886826,23.9042612233284,23.9225234297212
"PDK4",24.4676214695644,22.1014935707665,20.3751752207998,22.4040563407869,21.2763970663216,22.0525839702855,19.9881520976905,21.9800031063764,21.4526193062251,23.4800051940202,22.0918434007328,20.7306558753982,21.8229877561703,23.2258217057687,22.1110796195957,19.8892454843312,21.4272637319482,21.7219523235811,18.9837395879914,20.8034122178335,23.1269161676464,20.9024222236647,22.361853842302,20.5638367848237,21.224350318552
"PDLIM1",28.3152728617982,27.2714185722088,27.6730355557253,27.6931198017687,27.5969044865093,28.1699733086493,27.4551305253812,28.013717610678,27.2802967235553,28.1312409141605,27.7895495644517,27.1312409141605,27.3827796811565,28.0296006522847,27.9483768570107,27.7895495644517,27.8080855158892,27.925922006183,27.9315685693242,28.5969044865093,27.9976577597819,28.1458876901249,27.9145621440185,28.8504318065988,28.3066080006711
"PDLIM3",25.7695118112152,25.1410219349531,25.8068571675469,25.8360526672256,25.5374184365192,25.1213931282042,24.7593875939415,25.8950426932991,25.5285037117114,25.73634494728,25.8312275957016,25.5105072824176,25.3578333240263,25.0190314105745,26.4393632095229,26.29614100162,26.2678519571886,26.7259844356743,25.5225298106668,25.9111366694194,26.4784630292118,26.0190314105745,26.6594890238874,25.980327881244,26.2767520165118
"PDLIM5",28.0296006522847,28.4472684076082,28.2935123430594,28.4861574210018,28.3451964983483,26.1584623828956,28.5462784134394,28.3409595054619,28.3661967969609,28.5314814115113,28.3409595054619,28.7770586202685,28.5240256065923,28.5969044865093,28.3868957896287,28.6389277014051,28.4274235962113,28.1014935707665,28.5933466670962,28.5572774123886,28.6864560714876,29.1238613837949,28.3991741194072,28.6285360955585,28.4746003895794
"PDLIM7",21.718164931215,22.5451002222421,22.5684831496801,22.1269161676464,22.6778813357496,22.718164931215,21.7347956057591,23.5521549797761,21.9811993370488,21.6757296648946,22.337560929,21.8112743356065,20.8346068394371,21.348408311237,21.4922835237987,24.7023976153567,22.5960514096889,24.194602975158,22.0019578972156,21.9846799057837,21.2820658164083,21.9279573157718,22.3725207673538,23.1078913419646,22.8442184342214
"PDP1",23.0788752681045,23.2080652349645,23.2820658164083,23.2110398649686,23.2491620739476,22.6907244031244,22.9601377215209,23.0258046391699,23.4551305253812,22.9881520976905,22.7265042321277,23.1672956291622,23.3778247992137,23.2534966642115,23.29614100162,23.1930993845676,22.589208574532,22.8613595670428,23.0918434007328,23.4169953964944,23.2506083848867,23.2820658164083,23.2169707881864,23.3910001879615,23.1718828986579
"PDPR",20.0690720930741,20.5451002222421,20.0821282458996,20.535639892993,20.7306558753982,19.8492554233475,20.3962368363276,20.0821282458996,19.9001371292086,20.6885918158316,17.4271409441665,20.6800298023282,20.8651412075852,20.4873847243858,20.2325596452218,21.2763970663216,20.2025912232501,19.9041377159951,20.9024222236647,20.8112743356065,20.8346068394371,20.8801694168175,20.3962368363276,20.3211353810869,19.1150385685229
"PDXK",22.3910001879615,23.0173331231025,23.0088115682566,22.5117140537476,23.1221834295337,22.1794960827678,22.664922909938,23.0053888026158,23.1300627229633,22.9387640707284,22.7512367528206,22.7471439981867,23.165763292278,23.0886122794698,23.0772460245198,23.3238859921029,23.1991043673929,22.4014545455986,22.8707951470524,23.0966765544687,23.1472471659321,23.7389234913818,22.7285815471603,22.7368610249249,23.2214030345017
"PDXP",23.4169953964944,22.8365342880082,22.8726748802706,22.5846285864287,22.5521549797761,22.8913387245356,22.5092995008143,23.1703554289113,22.7634458105158,22.9985188132488,22.5661618377699,22.5165310700453,22.5800340123515,23.072347225107,22.2905273951565,22.5117140537476,22.7512367528206,22.5189335602606,22.4040563407869,23.4551305253812,23.072347225107,23.1794960827678,22.4374594990541,23.1870693024726,23.1734087528888
"PEA15",24.2169707881864,23.4040563407869,24.2534966642115,23.8857648797111,24.5869203979367,23.2272915938641,23.6757296648946,24.7023976153567,23.6430634759743,23.9134212226139,24.3645279766003,23.7076725573973,23.5165310700453,23.9134212226139,24.2891205739423,24.3100801925779,23.7994650333168,23.9933447669109,23.7895495644517,24.2534966642115,23.4425304886016,24.2462650949805,23.8480452137619,24.723382640486,24.274976391622
"PEBP1",28.7833176107402,28.4784630292118,28.2353493175013,28.8682065083267,28.7162034148817,29.2215874162568,29.1794960827678,28.8294140253297,28.5645637664671,29.1699733086493,29.0685596814044,29.0057100320767,29.0030309318808,29.3409595054619,29.0400930261023,29.425424018565,29.0030309318808,28.5240256065923,28.9202532560963,29.4093268357681,28.6039939112957,29.6509573902663,28.9117081469633,29.5444370666152,28.9371931185181
"PECAM1",21.4526193062251,21.0425998817129,21.9846799057837,21.3156183761193,22.1703554289113,21.6186292576641,21.6051249933143,21.9134212226139,21.8461330928181,21.4001313101276,21.8764270151317,21.6275623824341,21.3910001879615,21.7265042321277,21.4169953964944,22.1487992855448,21.9060978818081,21.7674926435785,21.6843171607313,21.4221386997704,22.0359052291389,21.0558967043264,22.1642293261144,21.2419086899363,21.6231027342434
"PEF1",20.9315685693242,20.8268711906575,21.1642293261144,21.1642293261144,21.3591747421061,20.7306558753982,20.8950426932991,21.3804695204693,21.1580770991329,21.5960514096889,21.4014545455986,21.0821282458996,21.206575616824,21.4775369384295,21.2933369287433,21.4118336913786,21.2707059542438,21.0019578972156,21.0624994391506,21.3266313688418,21.1764556284477,21.7715281568137,21.3211353810869,21.5638367848237,21.38574446251
"PEPD",20.7389234913818,21.7835674064366,21.2707059542438,21.7994650333168,21.7915381175452,21.6096404744368,21.3156183761193,21.5165310700453,21.6583997863567,21.9170689996291,21.6275623824341,21.3266313688418,21.1885791875302,21.1014935707665,21.7674926435785,22.3751752207998,22.1269161676464,21.9950715116303,21.4626380620501,21.9777103509689,21.7795654758791,21.1078913419646,20.1078913419646,21.2184497171123,22.0258046391699
"PERM1",21.743039599854,22.3910001879615,22.3211353810869,22.348408311237,21.9279573157718,22.8034122178335,22.7815678287903,21.0624994391506,22.6386515610959,22.6562188410571,22.2331562159274,23.1158488637436,22.8403814770637,22.4349173044917,22.5474556432402,22.1110796195957,22.4898362033799,21.4725877224577,22.9423484080774,22.8229877561703,22.1825301428574,23.4922835237987,21.5544989202444,22.6843171607313,22.6992233675615
"PEX14",19.7712315275642,20.0425998817129,20.0019578972156,20.0558967043264,20.4374594990541,20.5261171188745,20.5638367848237,20.7389234913818,20.1580770991329,20.8423012312271,20.6540345937953,20.1825301428574,20.2989396349727,20.8726748802706,20.4775369384295,20.7223406071862,20.2763970663216,20.0425998817129,20.4676214695644,21.0359052291389,20.3962368363276,20.7955070197481,20.2419086899363,20.8499548037705,20.8268711906575
"PEX19",22.0190314105745,20.9024222236647,22.0291793659506,21.6757296648946,21.9060978818081,21.4951613136556,22.0492636119939,22.0425998817129,21.337560929,21.9494904773214,21.7347956057591,21.4654726356141,21.3538015700072,21.8151893856098,21.5587542955426,22.2389970945164,21.8651412075852,21.8591203049576,22.2006017157794,22.5261171188745,21.8017475838082,20.4169953964944,21.4576373809918,20.9097641990058,21.535639892993
"PFAS",20.7553179296324,21.4374594990541,20.7389234913818,20.9601377215209,21.348408311237,20.9530482967346,20.6971033156872,21.2649923030494,20.7634458105158,20.5638367848237,20.6121295084637,20.6627518108964,20.8950426932991,20.9881520976905,20.7795654758791,21.0950673016071,20.4272637319482,21.0359052291389,21.2534966642115,21.1764556284477,20.9601377215209,21.2360796111341,21.0950673016071,20.5068809000116,21.1078913419646
"PFDN1",23.5521549797761,23.718164931215,23.6971033156872,24.0442687020735,24.1794960827678,24.1410219349531,24.2606921656157,23.6757296648946,24.1332024304938,24.3100801925779,24.2606921656157,24.3910001879615,24.0525839702855,24.2820658164083,24.351107460838,24.4676214695644,24.1487992855448,23.5403778119997,24.2678519571886,24.1642293261144,23.9042612233284,24.9042612233284,24.0359052291389,24.5462784134394,24.10948636152
"PFDN2",23.9134212226139,23.7895495644517,23.8764270151317,24.1253403127209,24.4613895158529,24.4551305253812,24.6039939112957,23.9405573525514,24.0690720930741,24.5754247590989,24.6594890238874,24.4105403743571,24.2389970945164,24.4861574210018,24.6096404744368,24.5044582377448,24.2462650949805,23.3910001879615,24.598325161209,24.4922835237987,23.9225234297212,25.1680611877055,23.9583686286679,25.1983551100191,24.4983837233351
"PFDN4",22.8707951470524,22.5708007325735,22.8346068394371,23.224350318552,23.1190196233515,23.5165310700453,23.2169707881864,22.718164931215,23.0998896850639,23.1672956291622,23.4425304886016,23.2820658164083,22.6971033156872,22.989885064915,23.337560929,23.6320082874653,23.1503497371082,22.4676214695644,23.337560929,23.5044582377448,22.859465023053,24.10948636152,22.9459238623012,23.9494904773214,23.5403778119997
"PFDN5",22.5308863630224,22.859465023053,22.5731145984117,22.9829406710452,23.0207277012354,22.7915381175452,23.1062945570303,22.6735747801909,22.9707069632311,23.0739820071979,23.1237627346075,23.2331562159274,22.6670907466207,22.8480452137619,23.0392564386385,23.0308637736619,23.0173331231025,22.4118336913786,23.0657895090848,22.9152462640222,22.5823331284411,23.2678519571886,22.7097771457223,23.3238859921029,22.8913387245356
"PFDN6",24.0190314105745,24.0190314105745,23.9494904773214,24.2891205739423,24.4361889617277,24.7593875939415,24.5105072824176,24.2169707881864,24.1870693024726,24.6375464710067,24.3778247992137,24.4738266190911,24.2316922938932,24.4488442625338,24.5638367848237,24.7542987172687,24.2462650949805,23.664922909938,24.5403778119997,24.3711917068813,24.1487992855448,25.1908410563618,24.0690720930741,24.9933447669109,24.5696424065049
"PFKFB2",22.29614100162,23.0739820071979,23.0224219997753,21.9881520976905,22.6778813357496,22.1976054633195,22.5068809000116,22.5544989202444,22.5044582377448,22.6821750741598,20.8268711906575,22.2534966642115,23.1900874940355,22.4651319175387,22.3591747421061,23.1269161676464,22.8073486323927,22.8190938400658,22.8365342880082,23.3100801925779,23.0934562517011,22.6364405337805,21.7055648944353,22.1518985242037,22.6408592050475
"PFKL",22.5800340123515,22.2214030345017,22.6992233675615,22.6862459242106,23.1221834295337,23.0207277012354,22.7244239216867,22.9297640724774,22.5427409493682,23.1378992171952,23.0002393799893,23.5521549797761,22.4526193062251,22.4898362033799,22.6521486903686,22.7202542799377,22.4576373809918,22.439997221856,22.7327272254179,22.361853842302,22.4014545455986,23.1110796195957,22.5960514096889,22.8499548037705,21.8423012312271
"PFKL;PFKM",23.6208677298601,24.274976391622,23.6540345937953,24.1253403127209,23.8093128192732,24.0608515862691,23.9042612233284,23.9671924790549,24.224350318552,23.7285815471603,23.3645279766003,23.5869203979367,23.8093128192732,23.9846799057837,23.8575679878804,24.0934562517011,23.8190938400658,23.1976054633195,24.1410219349531,24.0190314105745,24.0359052291389,23.9846799057837,24.0274929893227,23.337560929,24.0525839702855
"PFKL;PFKM;PFKP",25.7050374972294,26.1889564120168,25.5550843108147,25.8880899326573,25.8599388923431,26.2225089717279,26.1794960827678,26.0546553203052,26.213266819423,25.2714185722088,25.8360526672256,25.6124554900439,25.8384591649327,25.8973528539863,25.7994650333168,25.9450308291307,25.8528144579098,25.3611845335259,26.2114112628445,26.0147819375732,25.9019621072389,25.9649915708616,25.9494904773214,25.787060012426,26.0062452556187
"PFKM",26.0587891198122,26.5565467488932,26.1680611877055,26.5506880807774,26.3628572236158,26.5374184365192,26.589780052076,26.4073020002906,26.7517475317394,26.2552989068455,26.3135440478815,26.3048687659326,26.3273168975032,26.5594671851959,26.3426557961228,26.5492196887515,26.4024307687379,25.667632197196,26.7259844356743,26.5594671851959,26.3811299439374,26.3926386833572,26.5029420052974,26.4250237702504,26.5225298106668
"PFKP",24.598325161209,24.6917895157907,24.330739663144,23.8764270151317,24.4551305253812,24.2606921656157,24.3169996065177,24.5165310700453,24.224350318552,23.9042612233284,23.8764270151317,23.5403778119997,24.1794960827678,24.384427534038,23.8190938400658,24.337560929,24.0525839702855,23.8384591649327,24.7695118112152,24.330739663144,24.2462650949805,24.0690720930741,24.3910001879615,24.4922835237987,24.3778247992137
"PFN1",26.9649915708616,26.7517475317394,27.2624854474388,26.7770586202685,27.2261893182158,26.8019332889076,26.7129282828488,27.4938109935452,26.6594890238874,26.4266240976922,26.8857648797111,26.7259844356743,26.9649915708616,26.9539363823526,26.7895495644517,27.1794960827678,27.2169707881864,27.2534966642115,26.589780052076,27.1699733086493,27.0296006522847,27.1507370897863,26.7644585834889,26.8504318065988,27.008384166375
"PFN2",22.5661618377699,21.8987371768568,22.6800298023282,22.0690720930741,22.3804695204693,22.1332024304938,22.2877123795495,22.4651319175387,21.6096404744368,22.2006017157794,22.1703554289113,21.7306558753982,22.6928538426858,22.439997221856,21.9243370000931,22.6096404744368,22.0492636119939,22.4475837163278,22.3457041023086,22.6821750741598,22.6028619418057,23.0837519883792,21.8801694168175,21.7835674064366,22.0392564386385
"PGAM1",26.9088484928241,26.4769192141465,26.543331129389,26.513522320173,26.8623059068871,27.0505096420477,26.7129282828488,27.2802967235553,26.1927232419397,26.5521549797761,26.5374184365192,26.3324480056064,27.2534966642115,27.4073020002906,26.7644585834889,27.7194711287156,27.0296006522847,27.0296006522847,26.6594890238874,27.1603872598201,27.1983551100191,27.5314814115113,26.589780052076,27.3066080006711,26.9427958247474
"PGAM1;PGAM2",28.3238859921029,28.8915705013923,28.4938109935452,28.8623059068871,28.6458140869903,28.9622357055711,28.811151818937,28.5462784134394,28.7485521925796,28.7549358093704,28.85638107293,28.9895602920834,28.9922645010117,28.5388988830738,28.7612913044102,29.1039960779697,28.7801915097535,28.2399075994636,28.9622357055711,28.814211618686,28.8414616530942,29.4452961652766,28.6864560714876,28.7421402040653,28.7485521925796
"PGAM2",27.4938109935452,28.248981183089,27.9704875586165,28.4629500298405,28.1507370897863,28.2353493175013,28.29789078357,27.8799358009089,28.4274235962113,28.1410219349531,28.4899892825928,28.6864560714876,28.4629500298405,27.8384591649327,28.1747425527971,28.2935123430594,28.2579980564465,27.2891205739423,28.4113488333533,28.1263254237464,28.2444515246085,28.9117081469633,27.9922645010117,28.1014935707665,27.9976577597819
"PGD",23.8480452137619,23.9671924790549,23.7895495644517,23.8575679878804,24.224350318552,23.9042612233284,23.9405573525514,24.0772460245198,24.010519910719,23.429819436852,24.0690720930741,23.6320082874653,23.7491918268356,23.6096404744368,23.6320082874653,24.1870693024726,24.274976391622,23.9315685693242,24.6264487621234,24.2891205739423,24.0690720930741,23.6757296648946,23.5044582377448,23.8575679878804,24.2169707881864
"PGK1",28.7485521925796,28.8973528539863,28.7644585834889,28.8770124057021,28.9649915708616,29.1771212755799,28.8593465314065,28.814211618686,29.0453107353734,28.85638107293,28.7957547139785,28.9976577597819,28.9539363823526,28.9976577597819,28.8444579055541,29.286919665749,28.9759626886826,28.8080855158892,28.8019332889076,29.1039960779697,28.9949636506127,29.4314144564074,28.7453497605412,28.9287480502618,28.9976577597819
"PGK1;PGK2",27.6730355557253,27.85638107293,27.7453497605412,28.008384166375,27.9483768570107,28.0964754959999,27.9315685693242,27.8973528539863,27.9759626886826,27.9427958247474,27.8799358009089,28.0030309318808,27.9427958247474,27.9976577597819,27.8019332889076,28.1312409141605,27.9427958247474,27.7707723574211,27.8263863326321,28.0964754959999,27.9759626886826,28.3745120651729,27.8623059068871,27.7770586202685,27.9922645010117
"PGK2",22.2592559335002,22.4501037083064,22.1518985242037,21.9024222236647,22.2125248831552,22.6297870475486,22.4323706223813,22.5285037117114,22.5068809000116,21.7955070197481,22.0122262326694,21.9134212226139,22.4873847243858,22.429819436852,22.361853842302,22.8132331886445,22.2534966642115,22.3073031079073,21.6408592050475,22.535639892993,22.6821750741598,23.0788752681045,22.0690720930741,22.3645279766003,22.6364405337805
"PGLS",23.7593875939415,23.5165310700453,23.3100801925779,23.3645279766003,23.598325161209,23.7285815471603,23.2820658164083,23.8093128192732,23.3100801925779,23.2316922938932,23.7285815471603,23.5521549797761,23.6430634759743,23.3910001879615,23.4800051940202,23.7795654758791,23.7795654758791,24.0359052291389,23.2678519571886,23.9134212226139,23.4800051940202,24.0608515862691,23.3778247992137,23.828808994899,23.9225234297212
"PGM1",26.7129282828488,26.7770586202685,26.7389234913818,26.8623059068871,26.7895495644517,27.0505096420477,26.6039939112957,26.8623059068871,26.5314814115113,26.5565467488932,26.1794960827678,26.3991741194072,26.6730355557253,26.7129282828488,26.6730355557253,26.9202532560963,26.7770586202685,26.5120155889228,26.589780052076,27.1014935707665,26.9315685693242,27.1603872598201,26.4393632095229,26.6039939112957,26.8504318065988
"PGM2",22.4676214695644,22.4824692339717,21.2534966642115,22.3936208881206,22.5092995008143,22.3073031079073,22.4873847243858,22.6778813357496,22.8689129614744,22.262126969355,22.3564906575349,22.2763970663216,21.8307441998047,21.9170689996291,22.2933369287433,22.8894831679572,22.6992233675615,22.6408592050475,22.5141245723382,22.6562188410571,22.4800051940202,22.5380107974558,22.4873847243858,22.6342261127151,23.0425998817129
"PGM3",21.1206023937142,21.145693374677,21.4576373809918,20.9881520976905,21.6320082874653,21.2742126612284,21.2877123795495,21.8689129614744,20.8726748802706,20.2877123795495,21.1394614209655,20.8521605175421,21.2989396349727,21.1078913419646,20.7139771342515,21.4775369384295,21.2675967700344,21.1764556284477,21.1142608668404,21.6275623824341,21.2419086899363,21.5308863630224,20.9387640707284,21.2877123795495,21.4775369384295
"PGM5",26.0954697831387,25.1680611877055,24.9671924790549,25.0484323270151,24.6152650236307,25.2820658164083,24.8432601511965,25.1332024304938,25.1213931282042,25.0442687020735,25.0853739054032,24.6864560714876,24.8764270151317,24.9042612233284,24.8904112445674,25.3066080006711,25.1832876619301,25.5314814115113,25.152672294692,25.1449158510576,25.1603872598201,24.9933447669109,25.2855975073786,25.1213931282042,25.4105403743571
"PGP",23.6320082874653,23.8575679878804,23.8764270151317,24.1565349343244,23.9494904773214,24.330739663144,23.9042612233284,23.7795654758791,23.8950426932991,23.9042612233284,23.718164931215,24.010519910719,24.224350318552,23.9494904773214,23.7994650333168,23.9846799057837,23.9405573525514,23.0291793659506,23.6971033156872,24.3031274319361,23.9846799057837,24.7389234913818,23.3238859921029,23.7695118112152,24.0690720930741
"PGRMC1",22.9671924790549,22.6118929261682,22.6231027342434,23.2433622870778,23.0886122794698,23.3910001879615,23.3238859921029,23.3645279766003,22.8931918976111,23.2534966642115,23.8857648797111,23.29614100162,22.5708007325735,23.4169953964944,23.1930993845676,23.5638367848237,23.2125248831552,23.6208677298601,23.337560929,23.3778247992137,22.859465023053,23.2820658164083,22.9079322050569,23.9225234297212,23.5638367848237
"PGRMC2",24.5285037117114,23.7285815471603,24.0442687020735,24.0934562517011,24.2534966642115,24.8480452137619,24.1870693024726,24.10948636152,23.9846799057837,24.0359052291389,24.274976391622,24.0359052291389,23.6430634759743,24.3443500946627,24.1253403127209,24.2534966642115,23.9315685693242,23.828808994899,24.0190314105745,24.5696424065049,23.9042612233284,24.5225298106668,23.9583686286679,24.5926340491311,24.4676214695644
"PHB",26.6180690965074,26.8384591649327,26.589780052076,26.7770586202685,26.5014241776551,26.5105072824176,26.7259844356743,26.2606921656157,26.7770586202685,26.8623059068871,26.464508857697,26.8857648797111,26.7644585834889,26.6997528941011,26.7517475317394,26.1312409141605,26.5255198532726,26.3745120651729,26.6180690965074,26.3324480056064,26.6320082874653,26.3341543275568,26.589780052076,26.5739813422292,26.2785254587031
"PHB2",26.0338067632549,26.12927672728,25.7669874097997,25.7745474011125,25.4800051940202,25.5869203979367,25.9088484928241,25.5811840283876,25.8973528539863,25.9472623764293,25.4613895158529,25.8646690442555,26.0274929893227,25.9737751294449,25.6208677298601,25.4073020002906,25.6811028369934,25.7593875939415,25.8996593213694,25.1603872598201,25.8117642982673,25.4425304886016,25.8670283171295,25.7770586202685,25.2642765029648
"PHGDH",21.0624994391506,21.6051249933143,21.7223406071862,21.0558967043264,21.8073486323927,21.1014935707665,21.6800298023282,22.2848918604871,21.8112743356065,20.8801694168175,21.9207075766924,21.4118336913786,20.7715281568137,21.7139771342515,21.3100801925779,22.29614100162,21.7593875939415,22.0156328341126,20.7223406071862,20.8726748802706,20.2877123795495,20.7306558753982,21.8839021356939,21.3645279766003,21.6364405337805
"PHKA2",22.2154903416318,21.7915381175452,21.5638367848237,21.8499548037705,21.7389234913818,21.562103314963,21.38574446251,21.8112743356065,21.8190938400658,21.7178714864929,21.1764556284477,21.5544064416536,21.9846799057837,21.9985188132488,21.4922835237987,21.8642591623997,21.6843171607313,21.3698614209033,22.0492636119939,21.8538540188984,22.1885791875302,21.8213601122562,21.9024222236647,20.9671924790549,21.1269161676464
"PHLDB2",20.3211353810869,20.3100801925779,20.0558967043264,20.1332024304938,19.4797309325878,19.446331426305,19.8087112765204,20.3100801925779,19.6055247317908,19.199310494762,19.6888000952284,19.6181966901082,19.6598687565725,19.6845637249257,20.3645279766003,20.0156328341126,19.4789532462117,19.8968142704288,19.4231446416108,19.9459238623012,19.9315685693242,19.4829950078821,19.896781756893,20.7875582666327,19.1990780001398
"PHPT1",26.10948636152,26.2076929745984,26.0484323270151,26.5754247590989,26.4504183980319,26.5240256065923,26.5754247590989,26.4629500298405,25.9111366694194,26.7770586202685,26.6039939112957,26.6594890238874,26.4582634148661,26.6458140869903,26.4169953964944,26.9759626886826,26.5195335582069,26.0359052291389,26.513522320173,26.6320082874653,26.3877176039722,27.1014935707665,26.4345992149653,27.2802967235553,26.3544743119364
"PHYKPL",21.1303361039016,21.1394614209655,21.2006017157794,21.7265042321277,21.5451002222421,21.0821282458996,21.1518985242037,21.0756149389409,21.1825301428574,21.2477143116175,21.5638367848237,21.0088115682566,21.1642293261144,21.6096404744368,21.8950426932991,21.5777312264821,21.4475837163278,20.9459238623012,21.5591754074538,19.875896305536,21.1394614209655,22.4775369384295,21.3804695204693,21.4725877224577,21.7512367528206
"PI4K2A",19.5900588509493,18.7479962480255,19.6054035558067,18.912880567229,19.0445755548574,19.2061940271793,19.1032801235813,20.0821282458996,19.3760533002159,18.8243186213264,18.8477302705897,18.9325117834835,19.4087464359295,18.1060516909123,19.3254855347526,19.3235649910974,19.2741847531874,19.3845814133023,18.742885046466,19.6411080153963,19.1404778193531,19.6547339127818,18.5299261514042,19.3767358815799,19.8098230701329
"PICALM;SNAP91",20.7389234913818,19.6817994529458,20.6800298023282,20.7875582666327,21.3538015700072,20.4671660992112,20.3645279766003,20.5544989202444,20.7795654758791,20.3274008671357,21.0756149389409,20.34590240297,20.1206023937142,20.1825301428574,21.1014935707665,21.3698614209033,20.6800298023282,20.9811993370488,18.9234696724636,20.6452643841675,20.4147081102478,20.2534966642115,20.6800298023282,20.543989547536,20.9459238623012
"PIN1",24.274976391622,24.224350318552,23.7895495644517,24.4105403743571,24.2316922938932,19.0996431701683,24.0934562517011,24.1718828986579,23.9933447669109,24.337560929,24.274976391622,24.29614100162,24.1174351146355,24.2095533166239,24.6039939112957,24.3975430338282,24.337560929,24.194602975158,24.194602975158,24.4613895158529,24.1718828986579,24.6096404744368,23.9846799057837,24.4425304886016,24.4551305253812
"PIN4",19.9742129067327,19.9459238623012,19.7884315933455,20.3100801925779,20.1206023937142,19.7761218812727,19.9742129067327,18.5029483161262,19.8558357142592,19.9107232357592,19.7811275495362,20.0425998817129,19.7216983398609,20.206575616824,19.852438070149,20.3538015700072,20.6452643841675,19.5765194069545,19.5854778979805,20.6005953348338,19.9459238623012,20.4374594990541,19.7402023887679,20.3538015700072,20.1332024304938
"PIP4K2A",17.5375731472134,17.5045784977307,17.5323102619531,17.0555896026066,17.0174609038594,18.2474275668251,17.4875103413422,17.8600200031635,17.8566747591221,17.329226598399,17.7646124627532,17.2617001208835,16.9351189975714,17.6102318581782,16.6163047365869,18.0362380171445,17.2496597685269,18.4154694550257,17.3755825124905,17.1363603556842,17.7594916267906,17.5102928542327,17.470690645536,17.4905737217445,17.4646175387071
"PIP4K2A;PIP4K2B",20.9742129067327,21.224350318552,20.8499548037705,20.2534966642115,20.0019578972156,20.8340632947764,20.6971033156872,20.7795654758791,21.1269161676464,20.8764789959487,20.8651412075852,20.4676214695644,20.1580770991329,20.4374594990541,20.8801694168175,21.4374594990541,21.145693374677,21.2470828940703,21.2360796111341,20.7306558753982,21.5591754074538,20.6436725685154,21.2820658164083,20.4576373809918,21.3804695204693
"PIP4K2C",18.0164764279209,18.8209393088699,18.6900934856729,18.8124060935503,19.012209861569,18.5977350422069,18.9373479557341,19.1136150050413,18.7268334782649,18.1583138296648,18.6822882558985,17.0334767746527,18.8237870444214,18.9652488101875,19.2231909859902,19.2864156256102,19.0873903234489,19.1902056786315,18.4068195083322,18.9333102931441,18.2138778883027,19.0882111156617,18.299749106452,18.510740992156,19.2374363912732
